page_title,lag,estimate,statistic,p.value,method,alternative
Genital wart,7,-0.022456832135906196,882302.5394140448,0.7693164164305417,Spearman's rank correlation rho,two.sided
Genital wart,8,-0.023824513903025795,883482.7448352546,0.7556980068360192,Spearman's rank correlation rho,two.sided
Genital wart,9,-0.0176734085804059,878174.8084258382,0.817477789426939,Spearman's rank correlation rho,two.sided
Genital wart,10,-0.011276430580464599,872654.7025822169,0.8829364931042887,Spearman's rank correlation rho,two.sided
Genital wart,11,-0.014885114322514952,875768.722391642,0.8458826268200678,Spearman's rank correlation rho,two.sided
Genital wart,12,-0.005856174355527245,867977.4333995689,0.9390466151446718,Spearman's rank correlation rho,two.sided
Genital wart,13,0.005751830889698251,857960.607081338,0.9401306223516211,Spearman's rank correlation rho,two.sided
Genital wart,14,0.020611427580116123,845137.9044668558,0.7878033005762608,Spearman's rank correlation rho,two.sided
Genital wart,15,0.037174491719821366,830845.2389071649,0.6272669012569474,Spearman's rank correlation rho,two.sided
Genital wart,16,0.054899980077895226,815549.4895912623,0.4731255328550531,Spearman's rank correlation rho,two.sided
Genital wart,17,0.06324339298373217,808349.758352906,0.40844429652873626,Spearman's rank correlation rho,two.sided
Genital wart,18,0.0855557988921704,789095.8477967727,0.26305214803141086,Spearman's rank correlation rho,two.sided
Genital wart,19,0.11508487084782887,763614.5029085082,0.13161964684712563,Spearman's rank correlation rho,two.sided
Genital wart,20,0.1530082753311378,730889.4870181532,0.04445555320842639,Spearman's rank correlation rho,two.sided
Genital wart,21,0.18616414017680513,702278.4955020705,0.014193341391487792,Spearman's rank correlation rho,two.sided
Genital wart,22,0.22156859347675292,671727.1430426665,0.0033933824299892906,Spearman's rank correlation rho,two.sided
Genital wart,23,0.23970102721516845,656080.230791378,0.0014913793040410449,Spearman's rank correlation rho,two.sided
Genital wart,24,0.24672030831650943,650023.1246662844,0.0010667280075344235,Spearman's rank correlation rho,two.sided
Genital wart,25,0.24949916251895352,647625.1846824945,9.317290117794323e-4,Spearman's rank correlation rho,two.sided
Genital wart,26,0.24449275642658902,651945.332653342,0.001187647483920868,Spearman's rank correlation rho,two.sided
Genital wart,27,0.217850466857696,674935.6037372897,0.003986012844100964,Spearman's rank correlation rho,two.sided
Genital wart,28,0.20545675368778418,685630.4362807226,0.006692644882630381,Spearman's rank correlation rho,two.sided
Genital wart,29,0.1876908634276626,700961.0493675476,0.013405627480386565,Spearman's rank correlation rho,two.sided
Genital wart,30,0.17176175797179402,714706.6567639476,0.02384516284271763,Spearman's rank correlation rho,two.sided
Genital wart,31,0.17454429039293012,712305.5427569711,0.02163085158501946,Spearman's rank correlation rho,two.sided
Genital wart,32,0.18895078935060772,699873.8290504161,0.012784680552414657,Spearman's rank correlation rho,two.sided
Genital wart,33,0.19872065796511182,691443.1749461138,0.008767057442684785,Spearman's rank correlation rho,two.sided
Genital wart,34,0.2131029748053627,679032.3285690573,0.004877401843998508,Spearman's rank correlation rho,two.sided
Genital wart,35,0.21893102596807773,674003.1633475226,0.003804847404476303,Spearman's rank correlation rho,two.sided
Headache,-35,0.18951611203239405,378641.8627807062,0.024399147058862408,Spearman's rank correlation rho,two.sided
Headache,-34,0.17894476452121127,391800.1688733587,0.033109311896413474,Spearman's rank correlation rho,two.sided
Headache,-33,0.17427282452434686,402413.18460500665,0.03737292656562828,Spearman's rank correlation rho,two.sided
Headache,-32,0.1691334884308169,413472.41081728827,0.04270976596627572,Spearman's rank correlation rho,two.sided
Headache,-31,0.18033640832875447,416454.67765632644,0.029963602812114732,Spearman's rank correlation rho,two.sided
Headache,-30,0.19208721964165898,419036.082224559,0.020194103081944362,Spearman's rank correlation rho,two.sided
Headache,-29,0.19175229215259743,427883.10354358354,0.0199833990190632,Spearman's rank correlation rho,two.sided
Headache,-28,0.20364348324689768,430250.7207322656,0.01304659742881586,Spearman's rank correlation rho,two.sided
Headache,-27,0.20537402919878447,438077.29770271014,0.011983146124102994,Spearman's rank correlation rho,two.sided
Headache,-26,0.21418165605338432,442003.1730113726,0.008492154719199762,Spearman's rank correlation rho,two.sided
Headache,-25,0.21349956562545777,451293.9492441123,0.008484742302163395,Spearman's rank correlation rho,two.sided
Headache,-24,0.19221742003769465,472775.75727001816,0.01767200371398929,Spearman's rank correlation rho,two.sided
Headache,-23,0.1744176121655527,492793.4296279329,0.031060991192452852,Spearman's rank correlation rho,two.sided
Headache,-22,0.1645981610944,508496.56831425504,0.041360037424315765,Spearman's rank correlation rho,two.sided
Headache,-21,0.14141726972547675,532853.6140629746,0.0792231785720087,Spearman's rank correlation rho,two.sided
Headache,-20,0.13156935702443204,549464.75211707165,0.10158667978427918,Spearman's rank correlation rho,two.sided
Headache,-19,0.11292535834108745,572124.1125857657,0.15908603665189242,Spearman's rank correlation rho,two.sided
Headache,-18,0.10623197496602396,587526.4551683095,0.18402130941729594,Spearman's rank correlation rho,two.sided
Headache,-17,0.09566968179284609,605828.9667733365,0.23030091477502007,Spearman's rank correlation rho,two.sided
Headache,-16,0.08141204322214747,627064.8828148333,0.3061113980798486,Spearman's rank correlation rho,two.sided
Headache,-15,0.06814894619068998,648121.0449454513,0.3903545003434149,Spearman's rank correlation rho,two.sided
Headache,-14,0.052903763110660446,671075.4567065473,0.5037447844644423,Spearman's rank correlation rho,two.sided
Headache,-13,0.027208371701372826,702125.9768073304,0.7302720045230824,Spearman's rank correlation rho,two.sided
Headache,-12,-0.0044264679491775386,738384.0293834788,0.9551401498858243,Spearman's rank correlation rho,two.sided
Headache,-11,-0.039069526788079484,777909.7919251635,0.618320397290941,Spearman's rank correlation rho,two.sided
Headache,-10,-0.07348728244876351,818378.3972112271,0.34673770350134225,Spearman's rank correlation rho,two.sided
Headache,-9,-0.10851433439228157,860446.5625846392,0.1627424613103555,Spearman's rank correlation rho,two.sided
Headache,-8,-0.13867595006844305,899831.8374858868,0.073021242745177,Spearman's rank correlation rho,two.sided
Headache,-7,-0.15953436174731925,932775.8219640135,0.038280091423899064,Spearman's rank correlation rho,two.sided
Headache,-6,-0.19995161752224405,982526.384185301,0.008941834174952848,Spearman's rank correlation rho,two.sided
Headache,-5,-0.21274043043579174,1010625.1102993628,0.005212662246388909,Spearman's rank correlation rho,two.sided
Headache,-4,-0.22959441659420363,1042752.626615048,0.0024477684755627414,Spearman's rank correlation rho,two.sided
Headache,-3,-0.20325108347630685,1038314.2379577085,0.007317816350808212,Spearman's rank correlation rho,two.sided
Headache,-2,-0.16077141282295562,1019128.2811732345,0.03407014645112719,Spearman's rank correlation rho,two.sided
Headache,-1,-0.11873299785942071,999252.3136880345,0.11758883672705132,Spearman's rank correlation rho,two.sided
Headache,0,-0.072842301645945,974784.5152755055,0.33667615423611397,Spearman's rank correlation rho,two.sided
Headache,1,-0.013472849650238629,920841.4311922067,0.8591376632965754,Spearman's rank correlation rho,two.sided
Headache,2,0.045029839167191936,867685.8881326894,0.5528916022218686,Spearman's rank correlation rho,two.sided
Headache,3,0.11583041703472158,803356.4830822521,0.125801036249836,Spearman's rank correlation rho,two.sided
Headache,4,0.14659545970228624,775403.3653145027,0.05220343589737178,Spearman's rank correlation rho,two.sided
Headache,5,0.17546066795397067,749176.4370970223,0.019845192507146513,Spearman's rank correlation rho,two.sided
Headache,6,0.19709365985141988,729520.7006589998,0.008744607083848058,Spearman's rank correlation rho,two.sided
Headache,7,0.20464526596590113,722659.3113433822,0.0064403591168972225,Spearman's rank correlation rho,two.sided
Headache,8,0.190706501386417,735324.0728403014,0.011235367755544587,Spearman's rank correlation rho,two.sided
Headache,9,0.16137929930740985,761970.7686492874,0.03237673181991367,Spearman's rank correlation rho,two.sided
Headache,10,0.13680835646292255,784295.9273177885,0.07020932483424812,Spearman's rank correlation rho,two.sided
Headache,11,0.11290493310851077,806014.577777607,0.1357109816744638,Spearman's rank correlation rho,two.sided
Headache,12,0.08234916692379779,833777.5469330373,0.2772369951882994,Spearman's rank correlation rho,two.sided
Headache,13,0.04619225122942893,866629.7205329408,0.5426782846897003,Spearman's rank correlation rho,two.sided
Headache,14,0.025370880625196598,870538.7294255745,0.7389277479305254,Spearman's rank correlation rho,two.sided
Headache,15,0.02198754572372409,858670.4845432133,0.7733620788536881,Spearman's rank correlation rho,two.sided
Headache,16,0.019089671716674375,846451.0641235606,0.803138100354159,Spearman's rank correlation rho,two.sided
Headache,17,0.00902412748825368,840393.1247800965,0.9064719907943988,Spearman's rank correlation rho,two.sided
Headache,18,0.01743463334784817,818811.0226459042,0.8209428917583543,Spearman's rank correlation rho,two.sided
Headache,19,0.011346517150947697,809514.4150242183,0.8832474870248805,Spearman's rank correlation rho,two.sided
Headache,20,0.022398807643330933,786421.5031793988,0.7725357121968155,Spearman's rank correlation rho,two.sided
Headache,21,0.014109231540683305,793089.9697794127,0.8555295378029051,Spearman's rank correlation rho,two.sided
Headache,22,-4.5144538244056806e-4,804803.1607234505,0.9953521624455196,Spearman's rank correlation rho,two.sided
Headache,23,0.00767763765271099,798263.8011666532,0.9210827004581249,Spearman's rank correlation rho,two.sided
Headache,24,0.003230361868637279,801841.3676983934,0.9667512961590286,Spearman's rank correlation rho,two.sided
Headache,25,-0.006336355528066865,809537.2178409981,0.9348359010588676,Spearman's rank correlation rho,two.sided
Headache,26,0.0020258964503549366,802810.2878594765,0.9791447025865989,Spearman's rank correlation rho,two.sided
Headache,27,-0.0035804584182854327,807320.2639700057,0.9631503210730685,Spearman's rank correlation rho,two.sided
Headache,28,0.0012498787758318261,803434.5475175699,0.9871324046314573,Spearman's rank correlation rho,two.sided
Headache,29,0.004249008292066141,801021.9277695304,0.9562759725548008,Spearman's rank correlation rho,two.sided
Headache,30,-0.012322756150527485,814352.9179577302,0.8736586842652079,Spearman's rank correlation rho,two.sided
Headache,31,-0.01781791252107693,818773.441548455,0.8181446120592899,Spearman's rank correlation rho,two.sided
Headache,32,-0.023208266794535696,823109.6581401963,0.7645519943635509,Spearman's rank correlation rho,two.sided
Headache,33,-0.024671626850365714,809740.6050887405,0.7509085037513415,Spearman's rank correlation rho,two.sided
Headache,34,-0.025339043505979514,795884.5709940373,0.745146760951543,Spearman's rank correlation rho,two.sided
Headache,35,-0.029352482507407966,784732.0118019352,0.7073603770588989,Spearman's rank correlation rho,two.sided
Herpes,-35,0.3860097919151206,11312.155593755817,0.006733072752324342,Spearman's rank correlation rho,two.sided
Herpes,-34,0.3617554370119226,12509.593434566317,0.010647356625397003,Spearman's rank correlation rho,two.sided
Herpes,-33,0.34814177782198946,13574.947476857067,0.01323006667145171,Spearman's rank correlation rho,two.sided
Herpes,-32,0.3308190970979937,14788.897954134341,0.017733256529090632,Spearman's rank correlation rho,two.sided
Herpes,-31,0.30760686569571183,16220.001564212254,0.02653065996491063,Spearman's rank correlation rho,two.sided
Herpes,-30,0.29455567819798045,17497.840957977292,0.032272876529202285,Spearman's rank correlation rho,two.sided
Herpes,-29,0.2965393782944993,18455.289410443813,0.029454047621878223,Spearman's rank correlation rho,two.sided
Herpes,-28,0.29091665820616175,19655.790234525197,0.031178756480299788,Spearman's rank correlation rho,two.sided
Herpes,-27,0.28347616390700603,20965.487444081005,0.03424821581524251,Spearman's rank correlation rho,two.sided
Herpes,-26,0.26708619646665954,22614.788321824755,0.04459757104080376,Spearman's rank correlation rho,two.sided
Herpes,-25,0.2536982676956421,24261.52301548237,0.05465402279711852,Spearman's rank correlation rho,two.sided
Herpes,-24,0.23961746093401765,26020.290486837916,0.06756668944630739,Spearman's rank correlation rho,two.sided
Herpes,-23,0.21939825914094732,28093.856653517305,0.09212533184151021,Spearman's rank correlation rho,two.sided
Herpes,-22,0.20403276257405725,30103.480919449154,0.11474462875840472,Spearman's rank correlation rho,two.sided
Herpes,-21,0.18324092887410756,32434.319473480315,0.1539897168065746,Spearman's rank correlation rho,two.sided
Herpes,-20,0.1667787655059436,34715.329513960365,0.19140686167613533,Spearman's rank correlation rho,two.sided
Herpes,-19,0.15543234218765545,36890.715293243215,0.22004029738767633,Spearman's rank correlation rho,two.sided
Herpes,-18,0.14019529591692323,39344.66325884159,0.26533448441816704,Spearman's rank correlation rho,two.sided
Herpes,-17,0.12310295490736531,42007.75294516266,0.32475345579718506,Spearman's rank correlation rho,two.sided
Herpes,-16,0.10903227743676276,44651.738383979195,0.37978376037706685,Spearman's rank correlation rho,two.sided
Herpes,-15,0.08970673902400607,47693.90511557623,0.46692296497587304,Spearman's rank correlation rho,two.sided
Herpes,-14,0.08520244951610903,50076.0179134882,0.4863772694980629,Spearman's rank correlation rho,two.sided
Herpes,-13,0.07064137466459951,53117.49223104481,0.5611642987410185,Spearman's rank correlation rho,two.sided
Herpes,-12,0.06511417211459546,55756.590775085526,0.5895445905134218,Spearman's rank correlation rho,two.sided
Herpes,-11,0.05908710649534732,58521.018324415374,0.621993421552788,Spearman's rank correlation rho,two.sided
Herpes,-10,0.046234119528021304,61826.91943571554,0.6977094848814437,Spearman's rank correlation rho,two.sided
Herpes,-9,0.04174694020175082,64706.03786287677,0.723967851937857,Spearman's rank correlation rho,two.sided
Herpes,-8,0.02300257663546385,68682.91886252689,0.8446977071173566,Spearman's rank correlation rho,two.sided
Herpes,-7,0.011736944822004363,72291.44248627037,0.9198457890274707,Spearman's rank correlation rho,two.sided
Herpes,-6,0.008549594329603156,75425.58106178111,0.9411722153122317,Spearman's rank correlation rho,two.sided
Herpes,-5,0.009844549894676051,78300.5028388789,0.9318296867686374,Spearman's rank correlation rho,two.sided
Herpes,-4,0.007203795029743951,81568.13620035622,0.9497593657829515,Spearman's rank correlation rho,two.sided
Herpes,-3,0.006485548373088522,84766.65301280808,0.9544686221247777,Spearman's rank correlation rho,two.sided
Herpes,-2,0.001982905244809739,88384.39391151966,0.9859828622334564,Spearman's rank correlation rho,two.sided
Herpes,-1,-0.004176308907363878,92264.7234387175,0.970295512011399,Spearman's rank correlation rho,two.sided
Herpes,0,-0.0059488182183988735,95850.82719512192,0.9574332429151651,Spearman's rank correlation rho,two.sided
Herpes,1,4.2004232719000466e-4,95243.97668689604,0.9969929943994706,Spearman's rank correlation rho,two.sided
Herpes,2,0.020384159716411006,93341.7157255815,0.8548677571757772,Spearman's rank correlation rho,two.sided
Herpes,3,0.03185847361520737,92248.3972000486,0.7749429670098673,Spearman's rank correlation rho,two.sided
Herpes,4,0.034799094222511824,91968.20310610218,0.754796273502419,Spearman's rank correlation rho,two.sided
Herpes,5,0.037765970370952924,91685.50727917411,0.7346343171049512,Spearman's rank correlation rho,two.sided
Herpes,6,0.0406690684372567,91408.88848302444,0.7150779181093609,Spearman's rank correlation rho,two.sided
Herpes,7,0.036604454583989164,91796.18114941916,0.7425071089767332,Spearman's rank correlation rho,two.sided
Herpes,8,0.030906830798109963,92339.0735342329,0.7814955351201756,Spearman's rank correlation rho,two.sided
Herpes,9,0.026768414031939927,92733.39843738063,0.8101624930865746,Spearman's rank correlation rho,two.sided
Herpes,10,0.037624078026970514,91699.02734927814,0.7355946206274282,Spearman's rank correlation rho,two.sided
Herpes,11,0.0508639301634854,90437.48127830245,0.6479150225964037,Spearman's rank correlation rho,two.sided
Herpes,12,0.05802308293948152,89755.32856519445,0.6023403367867809,Spearman's rank correlation rho,two.sided
Herpes,13,0.059568082955435,89608.11478367432,0.5926939820255938,Spearman's rank correlation rho,two.sided
Herpes,14,0.07696833386948743,87950.14927557977,0.4891838660244423,Spearman's rank correlation rho,two.sided
Herpes,15,0.08500838936997449,87184.06062727135,0.4448060759279481,Spearman's rank correlation rho,two.sided
Herpes,16,0.1020431897606074,85560.91670685027,0.3586408412148777,Spearman's rank correlation rho,two.sided
Herpes,17,0.11256717954756214,84558.14886399009,0.31096100725172804,Spearman's rank correlation rho,two.sided
Herpes,18,0.13274542900172073,82635.48454300004,0.2315676776283331,Spearman's rank correlation rho,two.sided
Herpes,19,0.15706402039700787,80318.31188049151,0.15617954093606534,Spearman's rank correlation rho,two.sided
Herpes,20,0.2018405347706922,76051.82648490937,0.06727242260026496,Spearman's rank correlation rho,two.sided
Herpes,21,0.24173779142110305,72250.25628223161,0.027686445490035003,Spearman's rank correlation rho,two.sided
Herpes,22,0.28255005136378325,68361.50090585327,0.009651246496612077,Spearman's rank correlation rho,two.sided
Herpes,23,0.327370092723074,64090.868084974616,0.0025197126025813805,Spearman's rank correlation rho,two.sided
Herpes,24,0.3728603992199252,59756.36972072865,5.175949359690025e-4,Spearman's rank correlation rho,two.sided
Herpes,25,0.4222891533535817,55046.60031185732,6.991119811966962e-5,Spearman's rank correlation rho,two.sided
Herpes,26,0.46030225920377243,51424.55953402774,1.1957867450493357e-5,Spearman's rank correlation rho,two.sided
Herpes,27,0.49861874634995745,47773.611372790656,1.607976749020911e-6,Spearman's rank correlation rho,two.sided
Herpes,28,0.5368229340232278,44133.36355453077,1.6805335114015264e-7,Spearman's rank correlation rho,two.sided
Herpes,29,0.5827543443843911,39756.83504967768,7.470275305040334e-9,Spearman's rank correlation rho,two.sided
Herpes,30,0.6229660746221499,35925.30054570307,3.198400885712032e-10,Spearman's rank correlation rho,two.sided
Herpes,31,0.6591031913585196,32482.011514594822,1.2500726551630615e-11,Spearman's rank correlation rho,two.sided
Herpes,32,0.6857024025854389,29947.532272049037,8.539811211283978e-13,Spearman's rank correlation rho,two.sided
Herpes,33,0.7093183328620056,27697.311971576655,6.140932585746732e-14,Spearman's rank correlation rho,two.sided
Herpes,34,0.7292592523295418,25797.261401031938,5.37945410440266e-15,Spearman's rank correlation rho,two.sided
Herpes,35,0.7443414678540052,24360.167576998967,7.358444800052615e-16,Spearman's rank correlation rho,two.sided
Herpes simplex,-35,0.7003599284190831,1636418.33012343,1.7339840267542348e-48,Spearman's rank correlation rho,two.sided
Herpes simplex,-34,0.7031178117923285,1636604.6260011385,3.647558159406006e-49,Spearman's rank correlation rho,two.sided
Herpes simplex,-33,0.7042339624274356,1645737.173951809,1.5716347123207833e-49,Spearman's rank correlation rho,two.sided
Herpes simplex,-32,0.7028624475277252,1668820.7672512962,2.0611930131710096e-49,Spearman's rank correlation rho,two.sided
Herpes simplex,-31,0.702264148774472,1687760.3330495895,1.9140765343468338e-49,Spearman's rank correlation rho,two.sided
Herpes simplex,-30,0.7017086764892151,1706614.1492022537,1.7454248815807444e-49,Spearman's rank correlation rho,two.sided
Herpes simplex,-29,0.7019429636862805,1721063.2933604026,1.1175303357879213e-49,Spearman's rank correlation rho,two.sided
Herpes simplex,-28,0.7020886708534594,1736100.9118624805,7.441520047826359e-50,Spearman's rank correlation rho,two.sided
Herpes simplex,-27,0.7030351914907239,1746510.6196639885,3.44381594683045e-50,Spearman's rank correlation rho,two.sided
Herpes simplex,-26,0.7042999008710948,1755027.400345913,1.3716236179568164e-50,Spearman's rank correlation rho,two.sided
Herpes simplex,-25,0.7055974595343548,1763307.823979256,5.3452140242022534e-51,Spearman's rank correlation rho,two.sided
Herpes simplex,-24,0.7039076174175941,1789600.125871016,8.257050263649089e-51,Spearman's rank correlation rho,two.sided
Herpes simplex,-23,0.7014980829085644,1820564.9833521682,1.7719639706777702e-50,Spearman's rank correlation rho,two.sided
Herpes simplex,-22,0.6995990215231699,1848752.9354243,3.002010724736175e-50,Spearman's rank correlation rho,two.sided
Herpes simplex,-21,0.6986139956924936,1871575.4412191624,3.3543207195243443e-50,Spearman's rank correlation rho,two.sided
Herpes simplex,-20,0.6982558652614108,1890680.4692104415,2.821055274811452e-50,Spearman's rank correlation rho,two.sided
Herpes simplex,-19,0.6963187450741702,1919909.335391687,4.865423158739198e-50,Spearman's rank correlation rho,two.sided
Herpes simplex,-18,0.6939389609976084,1952282.5676819591,1.022393431216901e-49,Spearman's rank correlation rho,two.sided
Herpes simplex,-17,0.692516319803301,1978869.3383214138,1.394000858656214e-49,Spearman's rank correlation rho,two.sided
Herpes simplex,-16,0.687691631639182,2027811.9895994242,8.614297898011695e-49,Spearman's rank correlation rho,two.sided
Herpes simplex,-15,0.6813502330562792,2087350.349839207,9.966927199744716e-48,Spearman's rank correlation rho,two.sided
Herpes simplex,-14,0.6752208133880512,2146329.2370599927,9.999530931691115e-47,Spearman's rank correlation rho,two.sided
Herpes simplex,-13,0.6660117902967221,2226662.989376896,3.391452467042806e-45,Spearman's rank correlation rho,two.sided
Herpes simplex,-12,0.6579786834607712,2300279.4133225116,6.451572606970745e-44,Spearman's rank correlation rho,two.sided
Herpes simplex,-11,0.6490273092774193,2381188.259114978,1.6155836732590183e-42,Spearman's rank correlation rho,two.sided
Herpes simplex,-10,0.6394094157647675,2467838.6876358227,4.712548027951547e-41,Spearman's rank correlation rho,two.sided
Herpes simplex,-9,0.6324640910932797,2537308.0369716226,4.68936109640422e-40,Spearman's rank correlation rho,two.sided
Herpes simplex,-8,0.6260890258887583,2603764.9636771465,3.6230223663809705e-39,Spearman's rank correlation rho,two.sided
Herpes simplex,-7,0.6184918281099773,2679703.4801430507,4.1214125435933014e-38,Spearman's rank correlation rho,two.sided
Herpes simplex,-6,0.6115466472764656,2752075.4680404244,3.547387587790902e-37,Spearman's rank correlation rho,two.sided
Herpes simplex,-5,0.6015651826951568,2847125.556626516,7.98592552932075e-36,Spearman's rank correlation rho,two.sided
Herpes simplex,-4,0.5933756175040923,2930623.249524506,9.192000216440952e-35,Spearman's rank correlation rho,two.sided
Herpes simplex,-3,0.5849302530112314,3017132.0291874316,1.0792375454476558e-33,Spearman's rank correlation rho,two.sided
Herpes simplex,-2,0.5761168936077847,3107531.136804395,1.3319401776111466e-32,Spearman's rank correlation rho,two.sided
Herpes simplex,-1,0.5687777423716985,3188278.4156667455,9.933546691136508e-32,Spearman's rank correlation rho,two.sided
Herpes simplex,0,0.5620535677912617,3265512.5360498806,5.9359855034354365e-31,Spearman's rank correlation rho,two.sided
Herpes simplex,1,0.5686402714650179,3189294.8185003153,1.0348385395738896e-31,Spearman's rank correlation rho,two.sided
Herpes simplex,2,0.5722117919229672,3136159.843386367,4.337843336060072e-32,Spearman's rank correlation rho,two.sided
Herpes simplex,3,0.5747891608695233,3090847.3845792967,2.4395040088669053e-32,Spearman's rank correlation rho,two.sided
Herpes simplex,4,0.5773865424430018,3045859.7113047973,1.360263956672177e-32,Spearman's rank correlation rho,two.sided
Herpes simplex,5,0.5788442413213062,3009484.291472243,1.0713252588997716e-32,Spearman's rank correlation rho,two.sided
Herpes simplex,6,0.5828667222357935,2955264.132976074,3.84402477264109e-33,Spearman's rank correlation rho,two.sided
Herpes simplex,7,0.5872094254488928,2899430.263092039,1.2357433849961592e-33,Spearman's rank correlation rho,two.sided
Herpes simplex,8,0.5904591352991412,2851877.1272674412,5.535111763486147e-34,Spearman's rank correlation rho,two.sided
Herpes simplex,9,0.5942789222765221,2800921.8319340814,2.0572540609567227e-34,Spearman's rank correlation rho,two.sided
Herpes simplex,10,0.5979690207324662,2751451.7783894897,7.898510768394112e-35,Spearman's rank correlation rho,two.sided
Herpes simplex,11,0.5994129057488436,2717799.1644307403,6.210140116119501e-35,Spearman's rank correlation rho,two.sided
Herpes simplex,12,0.6011050107588877,2682785.8015206275,4.508694545750194e-35,Spearman's rank correlation rho,two.sided
Herpes simplex,13,0.6024179095622347,2650636.460500723,3.7001928578886206e-35,Spearman's rank correlation rho,two.sided
Herpes simplex,14,0.6035420201963276,2620024.276170953,3.229646062710861e-35,Spearman's rank correlation rho,two.sided
Herpes simplex,15,0.6052165997332214,2586072.0896215625,2.3599553757741627e-35,Spearman's rank correlation rho,two.sided
Herpes simplex,16,0.6053150966828418,2562681.1835402423,2.875769861922898e-35,Spearman's rank correlation rho,two.sided
Herpes simplex,17,0.6050333863079781,2541882.2911049947,3.962225961697351e-35,Spearman's rank correlation rho,two.sided
Herpes simplex,18,0.6042340987245435,2524486.2020382006,6.440948009828551e-35,Spearman's rank correlation rho,two.sided
Herpes simplex,19,0.603011315732523,2509810.1005811016,1.1954744545240158e-34,Spearman's rank correlation rho,two.sided
Herpes simplex,20,0.6038561259696344,2482174.131654426,1.1475815450253292e-34,Spearman's rank correlation rho,two.sided
Herpes simplex,21,0.6017231183596051,2473257.61591428,2.8289650144271655e-34,Spearman's rank correlation rho,two.sided
Herpes simplex,22,0.6008211148241785,2456660.2261753953,4.7058632275277635e-34,Spearman's rank correlation rho,two.sided
Herpes simplex,23,0.5990089521838138,2445646.8065772066,1.0356977971046378e-33,Spearman's rank correlation rho,two.sided
Herpes simplex,24,0.6003120359761404,2415738.0358380494,8.652090184186063e-34,Spearman's rank correlation rho,two.sided
Herpes simplex,25,0.6029731296640822,2377970.603399111,4.736608334840715e-34,Spearman's rank correlation rho,two.sided
Herpes simplex,26,0.6042989671934571,2348548.9418720813,3.930960078355193e-34,Spearman's rank correlation rho,two.sided
Herpes simplex,27,0.6002926879197664,2350760.242635518,1.7091587147790594e-33,Spearman's rank correlation rho,two.sided
Herpes simplex,28,0.5925149928678332,2374649.8479232443,2.2503896157220566e-32,Spearman's rank correlation rho,two.sided
Herpes simplex,29,0.5822451808206417,2412231.2085168893,5.627261326281963e-31,Spearman's rank correlation rho,two.sided
Herpes simplex,30,0.5774564997564781,2417498.127943262,2.6990187387231792e-30,Spearman's rank correlation rho,two.sided
Herpes simplex,31,0.5724975567261653,2423361.725064223,1.3161196958317457e-29,Spearman's rank correlation rho,two.sided
Herpes simplex,32,0.5676053521146602,2428468.438389983,6.106669660336697e-29,Spearman's rank correlation rho,two.sided
Herpes simplex,33,0.5622773182318801,2435629.510338667,3.0856994436726825e-28,Spearman's rank correlation rho,two.sided
Herpes simplex,34,0.5582584771079373,2435161.9887557006,1.0721656276064669e-27,Spearman's rank correlation rho,two.sided
Herpes simplex,35,0.5570010737525477,2419341.1759366863,1.7927685713251848e-27,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-35,0.44641699078980474,8690876.808153803,1.1416442226072291e-23,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-34,0.4457172192958038,8759364.040435253,1.2198296152842594e-23,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-33,0.4438980459825406,8846056.144655956,1.7330592808621192e-23,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-32,0.43978879344901756,8970050.860074535,4.379648813578637e-23,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-31,0.4339423254858835,9123162.861297505,1.684538118839857e-22,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-30,0.4261053897458967,9310056.965362115,1.0253668299597147e-21,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-29,0.41570631436179367,9540709.56118573,1.0909710745082552e-20,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-28,0.4049307514734881,9780029.15221981,1.1733684770812966e-19,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-27,0.39446589324578835,10016783.948111003,1.0911003380187808e-18,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-26,0.38263546440535323,10278798.48809236,1.2586568962782831e-17,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-25,0.3716311589806335,10529802.881744292,1.1227719129826821e-16,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-24,0.3586530240425595,10816768.899140283,1.3628455629217188e-15,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-23,0.3487184038579727,11055189.87421838,8.452289580658742e-15,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-22,0.3360665418414519,11342502.428888254,8.073243658357038e-14,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-21,0.3257399730886658,11592916.7431011,4.698122399361193e-13,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-20,0.31697632996685393,11818874.2454544,1.980873080970724e-12,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-19,0.3090901904482282,12031807.423850758,6.940307649960718e-12,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-18,0.299788886220547,12271617.094808728,2.943784332689391e-11,Spearman's rank correlation rho,two.sided
